seqname	start	end	gene_symbol
chr12	112337067	112339195	ADAM1A
chr12	112364822	112366821	ADAM1B
chr12	112369086	112450989	TMEM116
chr12	112430800	112431679	SLC25A3P2
chr12	112438543	112438789	AC004024.1
chr12	112451152	112461253	ERP29
chr12	112456608	112457234	AC073575.2
chr12	112464493	112546600	NAA25
chr12	112475403	112475519	MIR3657
chr12	112501713	112503559	AC073575.1
chr12	112506908	112507013	Y_RNA
chr12	112563342	112591408	TRAFD1
chr12	112587164	112587276	Y_RNA
chr12	112597992	112820243	HECTD4
chr12	112694604	112696895	AC004217.1
chr12	112704881	112705198	RN7SKP71
chr12	112739674	112740467	RPL7AP60
chr12	112759563	112760893	AC004217.2
chr12	112842994	112856642	AC004086.1
chr12	112856155	112947717	PTPN11
chr12	113008184	113336686	RPH3A
chr12	113132839	113132981	MIR1302-1
chr12	113344588	113371027	AC004551.1
chr12	113345433	113455556	AC004551.2
chr12	113376249	113411056	OAS3
chr12	113416200	113449528	OAS2
chr12	113453412	113453903	IMMP1LP2
chr12	113491867	113492240	RPS15AP32
chr12	113494514	113535833	DTX1
chr12	113536624	113574044	RASAL1
chr12	113587663	113597081	CFAP73
chr12	113594570	113594666	Y_RNA
chr12	113594979	113623284	DDX54
chr12	113616228	113616324	Y_RNA
chr12	113623331	113630173	RITA1
chr12	113623429	113629966	AC089999.1
chr12	113633246	113658899	IQCD
chr12	113658855	113736390	TPCN1
chr12	113687271	113687847	AC089999.2
chr12	113736564	113797298	SLC8B1
chr12	113796371	113829434	PLBD2
chr12	113830250	113864106	SDS
chr12	113860185	113876081	SDSL
chr12	113899838	113910085	LHX5
chr12	113909808	113918429	LHX5-AS1
chr12	114021691	114211531	LINC01234
chr12	114040596	114040658	RNU7-114P
chr12	114227347	114227612	DYNLL1P4
chr12	114254543	114404130	RBM19
chr12	114301207	114309402	AC009731.1
chr12	114370374	114375060	AC073863.1
chr12	114514938	114517707	AC010183.1
chr12	114518186	114551294	AC010183.2
chr12	114535487	114536028	HAUS8P1
chr12	114542347	114543736	GLULP5
chr12	114676775	114679575	LINC02459
chr12	114791736	114846247	TBX5
chr12	114845978	114850636	TBX5-AS1
chr12	114942681	114942992	RN7SKP216
chr12	114986659	114987657	AC069240.1
chr12	114988567	114988654	AC069240.1
chr12	115025999	115026607	OSTF1P1
chr12	115059566	115060727	AC010177.1
chr12	115095754	115095867	Y_RNA
chr12	115108060	115121980	TBX3
chr12	115120097	115205794	AC026765.2
chr12	115171562	115173049	AC026765.3
chr12	115175509	115175603	SNORA27
chr12	115206479	115209656	AC026765.1
chr12	115332437	115336334	AC009804.2
chr12	115515130	115517958	AC008125.1
chr12	115700975	115708401	AC078880.1
chr12	115737393	115738513	AC078880.3
chr12	115756462	115758210	AC078880.4
chr12	115769951	115770371	AC078880.5
chr12	115800817	115802550	AC078880.2
chr12	116007199	116019544	AC009803.2
chr12	116019866	116077539	AC009803.1
chr12	116030409	116030788	UBA52P7
chr12	116155530	116155816	RN7SL865P
chr12	116193067	116237741	AC009387.1
chr12	116248164	116323942	LINC02463
chr12	116290453	116290523	SNORD56
chr12	116316553	116323772	AC012157.2
chr12	116391677	116715524	MED13L
chr12	116398992	116400538	AC012157.1
chr12	116520375	116520481	RNU6-1188P
chr12	116586365	116586459	MIR620
chr12	116606850	116607063	SNRPGP18
chr12	116612307	116619100	AC130895.1
chr12	116693688	116693793	AC060226.1
chr12	116795383	116796901	AC079384.2
chr12	116806569	116827276	AC079384.1
chr12	116866057	116866123	MIR4472-2
chr12	116919878	116958852	LINC02457
chr12	116971227	116974323	LINC00173
chr12	116985910	117014402	MAP1LC3B2
chr12	117018779	117021477	AC125603.4
chr12	117037075	117041390	AC125603.3
chr12	117099387	117135870	AC125603.2
chr12	117136141	117140935	AC125603.1
chr12	117147976	117175875	C12orf49
chr12	117175983	117291436	RNFT2
chr12	117193200	117193679	AC090013.1
chr12	117219910	117220013	RNU6-558P
chr12	117238828	117239282	AC083806.3
chr12	117293949	117319246	HRK
chr12	117346117	117346432	AC083806.1
chr12	117348755	117468953	FBXW8
chr12	117386543	117389227	AC083806.2
chr12	117415247	117425142	AC127164.1
chr12	117440268	117440957	AC026368.1
chr12	117476728	117537284	TESC
chr12	117537286	117579896	TESC-AS1
chr12	117579793	117628336	FBXO21
chr12	117645947	117889975	NOS1
chr12	117683356	117683969	ELOCP32
chr12	117890817	117894791	AC073864.1
chr12	117890817	118406788	KSR2
chr12	118327259	118328813	AC084291.1
chr12	118451393	118470935	RFC5
chr12	118462622	118463323	AC131159.2
chr12	118470499	118500235	WSB2
chr12	118475674	118475886	AC131159.1
chr12	118501398	118573831	VSIG10
chr12	118504203	118504530	AC131238.1
chr12	118573929	118583389	PEBP1
chr12	118587606	118810712	TAOK3
chr12	118604604	118604676	AC026366.1
chr12	118683889	118684767	RPS2P5
chr12	118813155	118814080	AC026367.1
chr12	118814360	118855838	SUDS3
chr12	118866086	118866675	AC026367.3
chr12	118867952	118868504	AC026367.2
chr12	119083120	119086529	LINC02460
chr12	119175769	119176316	RPL17P37
chr12	119196022	119199544	LINC02423
chr12	119210836	119212942	LINC02440
chr12	119220731	119271341	LINC02439
chr12	119267486	119267610	RNA5SP374
chr12	119287159	119346735	AC087863.1
chr12	119326239	119326369	SNORA38
chr12	119419346	119600856	SRRM4
chr12	119425815	119427399	AC087885.1
chr12	119431662	119431956	RN7SL508P
chr12	119468844	119554766	AC084361.1
chr12	119611870	119614289	AC084880.4
chr12	119616447	119658936	HSPB8
chr12	119619853	119621064	AC084880.3
chr12	119632655	119633199	AC084880.1
chr12	119663639	119696822	AC084880.2
chr12	119721630	119741185	LINC00934
chr12	119772517	119978845	CCDC60
chr12	119799052	120105884	AC002070.1
chr12	120018597	120018700	AC002070.1
chr12	120031579	120080880	TMEM233
chr12	120068895	120069191	RN7SKP197
chr12	120105669	120119429	PRKAB1
chr12	120123596	120315124	CIT
chr12	120137573	120138816	AC002563.1
chr12	120151439	120151529	MIR1178
chr12	120397228	120397558	RPL35AP30
chr12	120427673	120532298	BICDL1
chr12	120486234	120486332	snoU13
chr12	120494839	120494984	AC004812.1
chr12	120532903	120555306	RAB35
chr12	120554711	120556804	AC004812.2
chr12	120565006	120632518	GCN1
chr12	120593238	120593303	MIR4498
chr12	120609843	120609930	AC004812.1
chr12	120634502	120639038	RPLP0
chr12	120639094	120651034	PXN-AS1
chr12	120648242	120703574	PXN
chr12	120655873	120660471	AC004263.2
chr12	120662547	120663224	AC004263.1
chr12	120685263	120685594	RPS20P31
chr12	120720106	120720519	NME2P1
chr12	120729566	120729706	RNU4-2
chr12	120730900	120731040	RNU4-1
chr12	120740119	120751052	SIRT4
chr12	120751041	120751144	RNU6-1088P
chr12	120759918	120765582	PLA2G1B
chr12	120779133	120806967	MSI1
chr12	120807243	120809491	RPS27P25
chr12	120827305	120833798	AC003982.1
chr12	120875893	120878540	COX6A1
chr12	120876001	120897809	AL021546.1
chr12	120881767	120884187	TRIAP1
chr12	120884247	120901552	GATC
chr12	120888240	120888606	RPL31P52
chr12	120899475	120907551	SRSF9
chr12	120907653	120936296	DYNLL1
chr12	120925882	120933749	NRAV
chr12	120938538	120938893	AC063943.1
chr12	120941082	120972237	COQ5
chr12	120942374	120942462	Y_RNA
chr12	120960467	120961246	RPL29P24
chr12	120971283	121015391	RNF10
chr12	121016567	121019201	POP5
chr12	121031818	121032351	RPL11P5
chr12	121066633	121079394	AC125616.1
chr12	121078355	121105127	CABP1
chr12	121124952	121139662	MLEC
chr12	121134927	121137344	AC069234.2
chr12	121141670	121142085	AC069234.5
chr12	121146915	121147326	AC069234.4
chr12	121148261	121161443	UNC119B
chr12	121159310	121161442	AC069234.3
chr12	121160996	121161069	MIR4700
chr12	121163577	121177811	ACADS
chr12	121178273	121199395	AC069234.1
chr12	121200313	121342161	SPPL3
chr12	121282913	121283450	ARF1P2
chr12	121342505	121345740	AC069214.1
chr12	121352203	121352926	CLIC1P1
chr12	121354548	121355039	RPL12P33
chr12	121379531	121418768	HNF1A-AS1
chr12	121416346	121440315	HNF1A
chr12	121438289	121439071	RP11-216P16.2
chr12	121438289	121454305	C12orf43
chr12	121456914	121477045	OASL
chr12	121491535	121497473	OASL2P
chr12	121517645	121517927	AC079602.2
chr12	121533830	121534232	AC079602.3
chr12	121544846	121544977	SNORA70
chr12	121545023	121545293	AC079602.1
chr12	121570622	121625835	P2RX7
chr12	121615722	121629280	AC069209.2
chr12	121628671	121629321	AC069209.1
chr12	121647660	121671909	P2RX4
chr12	121675478	121736111	CAMKK2
chr12	121746048	121837699	ANAPC5
chr12	121829765	121837662	AC048337.1
chr12	121837844	121868426	RNF34
chr12	121866899	122018928	KDM2B
chr12	122018697	122031409	AC145422.1
chr12	122042807	122042917	RNU6-1004P
chr12	122064455	122080583	ORAI1
chr12	122086648	122110537	MORN3
chr12	122125093	122127286	AC084018.3
chr12	122150658	122220907	TMEM120B
chr12	122215660	122241309	RHOF
chr12	122233173	122241812	LINC01089
chr12	122235417	122239878	AC084018.1
chr12	122238703	122241309	AC084018.2
chr12	122242086	122270490	SETD1B
chr12	122277433	122301502	HPD
chr12	122294165	122294965	AC079360.1
chr12	122312099	122312243	AC069503.3
chr12	122325446	122326549	AC069503.4
chr12	122326637	122356203	PSMD9
chr12	122326715	122359376	AC069503.2
chr12	122346009	122346069	RNU7-170P
chr12	122356498	122441833	WDR66
chr12	122445340	122457969	AC069503.1
chr12	122457328	122499950	BCL7A
chr12	122501212	122506522	AC156455.1
chr12	122516628	122631894	MLXIP
chr12	122652285	122688018	LRRC43
chr12	122656577	122658746	IL31
chr12	122688228	122693499	B3GNT4
chr12	122692209	122712081	DIABLO
chr12	122692215	122712003	DIABLO
chr12	122692326	122750970	AC048338.1
chr12	122714111	122751068	VPS33A
chr12	122755979	122907179	CLIP1
chr12	122849329	122850179	RPL21P1
chr12	122880089	122885404	CLIP1-AS1
chr12	122956147	122985620	ZCCHC8
chr12	122976660	122976788	SNORA9
chr12	122985734	122986188	AC127002.1
chr12	122988001	123011547	RSRC2
chr12	123011793	123110943	KNTC1
chr12	123048282	123048309	AC026333.1
chr12	123118677	123119220	AC026333.4
chr12	123171672	123200526	AC026333.3
chr12	123185840	123187890	HCAR2
chr12	123199303	123201439	HCAR3
chr12	123210623	123215390	HCAR1
chr12	123234028	123234133	AC026333.2
chr12	123237371	123255611	DENR
chr12	123252646	123252747	Y_RNA
chr12	123258874	123312075	CCDC62
chr12	123319000	123347508	HIP1R
chr12	123349877	123380674	VPS37B
chr12	123349882	123351568	AC027290.1
chr12	123354606	123373267	AC027290.2
chr12	123405498	123466196	ABCB9
chr12	123459127	123464590	OGFOD2
chr12	123459867	123467454	AC026362.1
chr12	123464607	123467460	ARL6IP4
chr12	123468027	123634562	PITPNM2
chr12	123495214	123495275	MIR4304
chr12	123500727	123500976	RN7SL133P
chr12	123565931	123569291	PITPNM2-AS1
chr12	123571803	123577368	AC026362.2
chr12	123636867	123728561	MPHOSPH9
chr12	123636871	123637924	AC073857.1
chr12	123717463	123742506	C12orf65
chr12	123734659	123756881	CDK2AP1
chr12	123746607	123746949	AC068768.1
chr12	123767463	123767581	RNA5SP375
chr12	123773656	123849394	SBNO1
chr12	123833546	123833647	Y_RNA
chr12	123848415	123850660	AC137767.1
chr12	123868320	123893900	KMT5A
chr12	123895230	123921264	RILPL2
chr12	123926064	123926399	AC145423.1
chr12	123942188	123957701	SNRNP35
chr12	123954601	124018266	RILPL1
chr12	123999822	124000060	AC145423.2
chr12	124003937	124004403	AC145423.3
chr12	124020956	124021081	MIR3908
chr12	124060438	124069662	AC055713.1
chr12	124069080	124083129	TMED2
chr12	124086624	124105490	DDX55
chr12	124101255	124101387	SNORA9
chr12	124104953	124118313	EIF2B1
chr12	124118286	124147151	GTF2H3
chr12	124133615	124135032	AC117503.3
chr12	124140075	124140675	AC117503.2
chr12	124155660	124192946	TCTN2
chr12	124192149	124192933	AC117503.1
chr12	124196900	124246302	ATP6V0A2
chr12	124197955	124207716	AC117503.5
chr12	124205793	124206186	RPL27P12
chr12	124238793	124239341	AC117503.4
chr12	124246735	124420753	DNAH10
chr12	124403207	124457378	CCDC92
chr12	124410008	124410630	RP11-380L11.4
chr12	124410008	124419531	DNAH10OS
chr12	124420169	124420753	RP11-380L11.3
chr12	124445264	124445791	AC068790.7
chr12	124447102	124447364	AC068790.4
chr12	124450624	124451176	AC068790.3
chr12	124452570	124453126	AC068790.2
chr12	124454537	124454891	AC068790.5
chr12	124456004	124456261	AC068790.6
chr12	124456392	124499986	ZNF664
chr12	124457762	124573140	AC068790.8
chr12	124457788	124800570	RFLNA
chr12	124490418	124490772	AC068790.1
chr12	124570308	124573144	AC068790.9
chr12	124690774	124693564	AC026358.1
chr12	124808961	125052135	NCOR2
chr12	124867927	124868056	AC073916.1
chr12	124997768	125001344	AC073592.1
chr12	125014268	125014774	AC073592.7
chr12	125022390	125024223	AC073592.3
chr12	125027049	125027419	AC073592.9
chr12	125040451	125040978	AC073592.5
chr12	125046415	125046829	AC073592.6
chr12	125077727	125078237	AC073592.8
chr12	125106836	125107615	AC073592.2
chr12	125107937	125108533	AC073592.10
chr12	125122545	125122990	AC073592.4
chr12	125210070	125210480	AC073593.1
chr12	125261402	125367214	SCARB1
chr12	125271329	125293336	AC073593.2
chr12	125386058	125386157	RNU6-927P
chr12	125396150	125401914	UBC
chr12	125400093	125400205	MIR5188
chr12	125420001	125420441	RPL22P19
chr12	125431371	125473677	DHX37
chr12	125478191	125515777	BRI3BP
chr12	125509980	125511956	THRIL
chr12	125540905	125541127	AC122688.1
chr12	125549980	125627879	AACS
chr12	125622791	125626257	AC122688.3
chr12	125634604	125635940	AC122688.2
chr12	125643877	125644943	AC122688.5
chr12	125645071	125649464	AC122688.4
chr12	125671382	126146923	TMEM132B
chr12	125785482	125786463	AC093028.1
chr12	126293214	126294354	AC005252.2
chr12	126343408	126345665	AC005252.3
chr12	126384967	126386029	AC005252.1
chr12	126443234	126468211	LINC00939
chr12	126468248	126528031	AC005186.1
chr12	126578658	126662178	LINC02359
chr12	126591005	126591593	AC005858.2
chr12	126614712	126615411	AC005858.3
chr12	126626498	126626923	AC005858.1
chr12	126650276	126675952	AC005888.1
chr12	126675697	126918773	AC007368.1
chr12	126885338	126890074	AC007368.2
chr12	126923383	126957336	LINC02347
chr12	126943008	126943338	AC005868.1
chr12	126995456	126996257	AC006065.1
chr12	127008794	127009172	NDUFA5P6
chr12	127094580	127174864	AC006065.4
chr12	127100890	127101100	AC006065.2
chr12	127112718	127174868	AC006065.3
chr12	127160441	127160789	AC006065.5
chr12	127161808	127162352	AC006065.6
chr12	127172887	127204879	AC069235.1
chr12	127207958	127233573	LINC00943
chr12	127214333	127257065	LINC00944
chr12	127349011	127349968	AC078878.1
chr12	127353556	127359271	LINC02372
chr12	127359350	127373264	AC078878.2
chr12	127396580	127396868	HSPE1P20
chr12	127399745	127545110	LINC02405
chr12	127614550	127692251	AC079949.4
chr12	127626574	127631077	AC079949.1
chr12	127631080	127635875	AC079949.6
chr12	127631694	127634626	AC079949.2
chr12	127634500	127645804	AC079949.7
chr12	127650616	127650672	AC079949.1
chr12	127758810	127768873	LINC02376
chr12	127802254	127804531	AC073913.1
chr12	127805900	127806074	RNU1-104P
chr12	127808697	127824654	LINC02375
chr12	127828803	127828947	AC073913.2
chr12	127856788	127857214	AC048347.1
chr12	127935891	127940179	AC068787.4
chr12	127947052	127947742	AC068787.1
chr12	127968788	127971220	AC068787.3
chr12	127971483	128017787	AC068787.2
chr12	128048453	128075475	AC068787.5
chr12	128082713	128084260	AC025252.1
chr12	128103881	128103992	Y_RNA
chr12	128108698	128110812	AC025252.2
chr12	128115793	128121033	LINC02411
chr12	128210884	128305728	AC025160.1
chr12	128310483	128310831	AC087894.2
chr12	128361544	128362061	AC087894.1
chr12	128366161	128383190	LINC02393
chr12	128399252	128444573	LINC00507
chr12	128418234	128468399	LINC00508
chr12	128508333	128511711	LINC02441
chr12	128536667	128552906	AC140121.1
chr12	128571166	128603201	LINC02369
chr12	128601275	128607648	LINC02368
chr12	128671770	128676040	AC061709.2
chr12	128729051	128729118	MIR4419B
chr12	128751948	129192460	TMEM132C
chr12	128772704	128773601	AC061709.3
chr12	128778637	128778723	MIR3612
chr12	128882977	128883067	snoU13
chr12	128884523	128889359	AC023595.1
chr12	128922323	128923751	AC090424.1
chr12	129154425	129154519	AC107020.1
chr12	129277739	129308503	SLC15A4
chr12	129297731	129299295	AC108704.2
chr12	129311381	129312124	AC108704.1
chr12	129337972	129469513	GLT1D1
chr12	129428819	129429748	AC069262.1
chr12	129497881	129501208	NLRP9P1
chr12	129556270	130388570	TMEM132D
chr12	129594174	129597839	TMEM132D-AS1
chr12	129693146	129697207	TMEM132D-AS2
chr12	129746890	129747369	AC079456.1
chr12	130005848	130007308	AC130404.1
chr12	130107474	130109911	AC130404.2
chr12	130165972	130182772	AC117373.1
chr12	130181144	130184667	AC117373.2
chr12	130263853	130264126	RN7SL534P
chr12	130324473	130325067	AC055717.3
chr12	130336753	130339489	AC055717.1
chr12	130509038	130529501	AC055717.2
chr12	130517473	130529602	LINC02418
chr12	130531677	130532921	AC135388.1
chr12	130554870	130557230	LINC02419
chr12	130606470	130607519	AC026336.4
chr12	130623238	130625313	AC026336.3
chr12	130628860	130646801	FZD10-AS1
chr12	130629499	130630236	AC026336.5
chr12	130647004	130650285	FZD10
chr12	130701352	130701702	AC026336.1
chr12	130734224	130751270	AC026336.2
chr12	130822432	130857182	PIWIL1
chr12	130835541	130836252	AC127071.1
chr12	130867909	130868435	AC127071.2
chr12	130880682	131200826	RIMBP2
chr12	130904080	130905564	AC063926.1
chr12	130909549	130915206	AC063926.3
chr12	130949553	130950860	AC063926.2
chr12	131135887	131153778	AC095350.1
chr12	131260239	131261091	AC073912.3
chr12	131274145	131323811	STX2
chr12	131295151	131296983	AC073912.1
chr12	131295366	131297167	AC073912.2
chr12	131299898	131299995	snoU13
chr12	131354281	131354382	RNU6-1077P
chr12	131356582	131362223	RAN
chr12	131391383	131391494	Y_RNA
chr12	131438452	131626014	ADGRD1
chr12	131440929	131442576	AC073862.3
chr12	131446720	131447573	AC073862.4
chr12	131461331	131463357	AC073862.5
chr12	131462107	131463313	AC073862.1
chr12	131465212	131465912	AC073862.2
chr12	131472857	131474573	AC078925.4
chr12	131474683	131478521	ADGRD1-AS1
chr12	131507314	131509286	AC078925.2
chr12	131510106	131512605	AC078925.3
chr12	131515115	131520032	AC078925.1
chr12	131649556	131717485	LINC01257
chr12	131720056	131722068	AC126564.1
chr12	131776613	131777721	RPS6P20
chr12	131780067	131782763	AC092850.1
chr12	131780655	131782517	LINC02415
chr12	131784185	131784296	RNA5SP376
chr12	131794590	131797356	AC092850.2
chr12	131832015	131852100	LINC02370
chr12	131835389	131856266	AC140118.2
chr12	131851205	131855604	AC140118.1
chr12	131920992	131921505	AC073578.4
chr12	131931882	131939981	AC073578.2
chr12	131941563	131942869	AC073578.5
chr12	131947398	132014439	AC073578.1
chr12	131963389	131967579	AC073578.3
chr12	132081402	132081660	AC140063.1
chr12	132104723	132105310	AC117500.5
chr12	132106436	132107748	AC117500.3
chr12	132123941	132146368	LINC02414
chr12	132128717	132130196	AC117500.6
chr12	132130463	132130989	AC117500.4
chr12	132145608	132145719	RNA5SP377
chr12	132147141	132149249	AC117500.1
chr12	132152037	132152791	RPS6P21
chr12	132195626	132284282	SFSWAP
chr12	132241511	132242592	AC117500.2
chr12	132285860	132285979	RNA5SP378
chr12	132299808	132299913	RNU6-1017P
chr12	132312938	132336328	MMP17
chr12	132341965	132349083	AC131009.2
chr12	132379167	132407695	ULK1
chr12	132381045	132382784	AC131009.4
chr12	132409281	132413896	AC131009.1
chr12	132413745	132430441	PUS1
chr12	132419187	132419473	AC131009.3
chr12	132434465	132565647	EP400
chr12	132486235	132486320	AC137590.1
chr12	132515769	132515904	SNORA49
chr12	132562348	132565005	AC137590.1
chr12	132568085	132568324	AC137590.2
chr12	132568828	132616184	EP400P1
chr12	132584558	132585365	AC138466.5
chr12	132611006	132611309	AC138466.2
chr12	132621139	132628864	DDX51
chr12	132629002	132637018	NOC4L
chr12	132654368	132654588	AC138466.3
chr12	132671280	132674240	LINC02361
chr12	132674758	132675542	AC138466.1
chr12	132680924	132905935	GALNT9
chr12	132684981	132685832	AC138466.4
chr12	132851977	132854915	AC148477.3
chr12	132853935	132857486	AC148477.2
chr12	132855842	132857486	AC148477.5
chr12	132859400	132861192	AC148477.4
chr12	132906436	132908161	AC148477.1
chr12	132908591	132909018	AC148477.7
chr12	132921063	132921938	AC148477.10
chr12	132928441	132928908	AC148477.8
chr12	132937320	132937784	AC148477.6
chr12	132939396	132939934	AC148477.9
chr12	133001090	133001794	AC148476.1
chr12	133033746	133036610	AC079031.1
chr12	133038828	133039442	AC079031.2
chr12	133066137	133161774	FBRSL1
chr12	133127315	133131533	AC131212.3
